Date,Year,Month,Value,Indicator,Source,Frequency,File,Original_Indicator
2006-07,2006,,2611933.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CSM080310.xls,7. Aggregate Deposits (5)
2007-08,2007,,3196939.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CSM080310.xls,7. Aggregate Deposits (5)
2008-09,2008,,3834110.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CSM080310.xls,7. Aggregate Deposits (5)
1990-91,1990,,116301.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CSM080310.xls,8. Bank Credit (5)
2006-07,2006,,1931189.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CSM080310.xls,8. Bank Credit (5)
2007-08,2007,,2361914.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CSM080310.xls,8. Bank Credit (5)
2008-09,2008,,2775549.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CSM080310.xls,8. Bank Credit (5)
1990-91,1990,,1083572.0,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,1. Gross Domestic Product at Factor Cost (at 2004-05 prices)
2007-08,2007,,3898958.0,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,1. Gross Domestic Product at Factor Cost (at 2004-05 prices)
2008-09,2008,,4162509.0,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,1. Gross Domestic Product at Factor Cost (at 2004-05 prices)
1990-91,1990,,212.6,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,3. General Index of Industrial Production (1)
2007-08,2007,,277.1,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,3. General Index of Industrial Production (1)
2008-09,2008,,286.1,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,3. General Index of Industrial Production (1)
2009-10,2009,,316.2,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,3. General Index of Industrial Production (1)
1990-91,1990,,192541.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,7. Aggregate Deposits (5)
2007-08,2007,,3196939.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,7. Aggregate Deposits (5)
2008-09,2008,,3834110.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,7. Aggregate Deposits (5)
2009-10,2009,,4492826.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,7. Aggregate Deposits (5)
1990-91,1990,,116301.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,8. Bank Credit (5)
2007-08,2007,,2361914.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,8. Bank Credit (5)
2008-09,2008,,2775549.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,8. Bank Credit (5)
2009-10,2009,,3244788.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,8. Bank Credit (5)
1990-91,1990,,265828.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,(b) M3
2007-08,2007,,4017883.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,(b) M3
2008-09,2008,,4794812.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,(b) M3
2009-10,2009,,5599762.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,(b) M3
1990-91,1990,,212.6,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,3. General Index of Industrial Production (1)
2006-07,2006,,247.1,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,3. General Index of Industrial Production (1)
2007-08,2007,,268.0,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,3. General Index of Industrial Production (1)
2008-09,2008,,275.4,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,3. General Index of Industrial Production (1)
1990-91,1990,,192541.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,7. Aggregate Deposits (5)
2006-07,2006,,2611933.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,7. Aggregate Deposits (5)
2007-08,2007,,3196939.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,7. Aggregate Deposits (5)
2008-09,2008,,3834110.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,7. Aggregate Deposits (5)
1990-91,1990,,116301.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,8. Bank Credit (5)
2006-07,2006,,1931189.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,8. Bank Credit (5)
2007-08,2007,,2361914.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,8. Bank Credit (5)
2008-09,2008,,2775549.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,8. Bank Credit (5)
1990-91,1990,,265828.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,(b) M3
2006-07,2006,,3310068.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,(b) M3
2007-08,2007,,4017883.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,(b) M3
2008-09,2008,,4764019.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,(b) M3
1990-91,1990,,1083572.0,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,1. Gross Domestic Product at Factor Cost (at 2004-05 prices)
2007-08,2007,,3893457.0,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,1. Gross Domestic Product at Factor Cost (at 2004-05 prices)
1990-91,1990,,212.6,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,3. General Index of Industrial Production (1)
2007-08,2007,,268.0,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,3. General Index of Industrial Production (1)
2008-09,2008,,275.4,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,3. General Index of Industrial Production (1)
2009-10,2009,,304.2,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,3. General Index of Industrial Production (1)
1990-91,1990,,192541.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,7. Aggregate Deposits (5)
2007-08,2007,,3196939.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,7. Aggregate Deposits (5)
2008-09,2008,,3834110.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,7. Aggregate Deposits (5)
2009-10,2009,,4492826.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,7. Aggregate Deposits (5)
1990-91,1990,,116301.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,8. Bank Credit (5)
2007-08,2007,,2361914.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,8. Bank Credit (5)
2008-09,2008,,2775549.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,8. Bank Credit (5)
2009-10,2009,,3244788.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,8. Bank Credit (5)
1990-91,1990,,265828.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,(b) M3
2007-08,2007,,4017883.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,(b) M3
2008-09,2008,,4794812.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,(b) M3
2009-10,2009,,5599762.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,(b) M3
2025-26,2025,,7.8,GDP,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.1 GVA at Basic Prices
2024-25,2024,,6.5,GDP,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.1 GVA at Basic Prices
2025-26,2025,,8.6,GDP,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.1 GVA at Basic Prices
2025-26,2025,,2.5,Agriculture,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.1.1 Agriculture
2024-25,2024,,4.1,Agriculture,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.1.1 Agriculture
2025-26,2025,,2.3,Agriculture,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.1.1 Agriculture
2025-26,2025,,10.2,Industry,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.1.2 Industry
2024-25,2024,,4.6,Industry,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.1.2 Industry
2025-26,2025,,11.4,Industry,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.1.2 Industry
2025-26,2025,,8.6,Services,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.1.3 Services
2024-25,2024,,7.8,Services,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.1.3 Services
2025-26,2025,,9.2,Services,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.1.3 Services
2025-26,2025,,4.0,IIP,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.2 Index of Industrial Production
2024-25,2024,,3.7,IIP,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.2 Index of Industrial Production
2025-26,2025,,8.0,IIP,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.2 Index of Industrial Production
2025-26,2025,,10.3,Deposits,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.1.1 Deposits
2024-25,2024,,9.8,Deposits,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.1.1 Deposits
2025-26,2025,,12.7,Deposits,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.1.1 Deposits
2025-26,2025,,11.0,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.1.2 Credit #
2024-25,2024,,11.2,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.1.2 Credit #
2025-26,2025,,14.5,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.1.2 Credit #
2025-26,2025,,11.0,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.1.2.1 Non-food Credit #
2024-25,2024,,11.1,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.1.2.1 Non-food Credit #
2025-26,2025,,14.4,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.1.2.1 Non-food Credit #
2025-26,2025,,4.3,Reserve_Money,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.2.1 Reserve Money (M0)
2024-25,2024,,4.9,Reserve_Money,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.2.1 Reserve Money (M0)
2025-26,2025,,2.9,Reserve_Money,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.2.1 Reserve Money (M0)
2025-26,2025,,9.4,Broad_Money,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.2.2 Broad Money (M3)
2024-25,2024,,9.0,Broad_Money,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.2.2 Broad Money (M3)
2025-26,2025,,12.1,Broad_Money,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.2.2 Broad Money (M3)
2025-26,2025,,80.8,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,3.4 Credit-Deposit Ratio
2024-25,2024,,80.4,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,3.4 Credit-Deposit Ratio
2025-26,2025,,81.8,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,3.4 Credit-Deposit Ratio
2025-26,2025,,86.1,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,3.5 Incremental Credit-Deposit Ratio #
2024-25,2024,,82.6,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,3.5 Incremental Credit-Deposit Ratio #
2025-26,2025,,91.3,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,3.5 Incremental Credit-Deposit Ratio #
2012-13,2012,,5.0,GDP,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,1.1 GDP
2011-12,2011,,5.1,GDP,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,1.1 GDP
2012-13,2012,,5.4,GDP,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,1.1 GDP
2013-14,2013,,4.4,GDP,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,1.1 GDP
2012-13,2012,,1.9,Agriculture,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,1.1.1 Agriculture
2011-12,2011,,2.0,Agriculture,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,1.1.1 Agriculture
2012-13,2012,,2.9,Agriculture,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,1.1.1 Agriculture
2013-14,2013,,2.7,Agriculture,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,1.1.1 Agriculture
2012-13,2012,,1.2,Industry,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,1.1.2 Industry
2011-12,2011,,1.0,Industry,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,1.1.2 Industry
2012-13,2012,,-0.2,Industry,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,1.1.2 Industry
2013-14,2013,,-0.9,Industry,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,1.1.2 Industry
2012-13,2012,,6.8,Services,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,1.1.3 Services
2011-12,2011,,7.0,Services,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,1.1.3 Services
2012-13,2012,,7.6,Services,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,1.1.3 Services
2013-14,2013,,6.2,Services,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,1.1.3 Services
2012-13,2012,,1.2,IIP,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,1.2 Index of Industrial Production
2011-12,2011,,-2.0,IIP,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,1.2 Index of Industrial Production
2012-13,2012,,-0.1,IIP,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,1.2 Index of Industrial Production
2012-13,2012,,14.2,Deposits,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,2.1.1 Deposits
2011-12,2011,,13.5,Deposits,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,2.1.1 Deposits
2012-13,2012,,13.9,Deposits,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,2.1.1 Deposits
2013-14,2013,,13.4,Deposits,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,2.1.1 Deposits
2012-13,2012,,14.1,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,2.1.2 Credit
2011-12,2011,,16.5,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,2.1.2 Credit
2012-13,2012,,17.3,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,2.1.2 Credit
2013-14,2013,,14.9,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,2.1.2 Credit
2012-13,2012,,14.0,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,2.1.2.1 Non-food Credit
2011-12,2011,,16.1,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,2.1.2.1 Non-food Credit
2012-13,2012,,16.9,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,2.1.2.1 Non-food Credit
2013-14,2013,,15.1,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,2.1.2.1 Non-food Credit
2012-13,2012,,6.2,Reserve_Money,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,2.2.1 Reserve Money (M0)
2011-12,2011,,7.8,Reserve_Money,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,2.2.1 Reserve Money (M0)
2012-13,2012,,6.6,Reserve_Money,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,2.2.1 Reserve Money (M0)
2013-14,2013,,6.8,Reserve_Money,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,2.2.1 Reserve Money (M0)
2012-13,2012,,13.8,Broad_Money,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,2.2.2 Broad Money (M3)
2011-12,2011,,15.8,Broad_Money,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,2.2.2 Broad Money (M3)
2012-13,2012,,14.0,Broad_Money,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,2.2.2 Broad Money (M3)
2013-14,2013,,12.5,Broad_Money,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,2.2.2 Broad Money (M3)
2012-13,2012,,77.9,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,3.4 Credit-Deposit Ratio
2011-12,2011,,76.4,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,3.4 Credit-Deposit Ratio
2012-13,2012,,75.3,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,3.4 Credit-Deposit Ratio
2013-14,2013,,76.3,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,3.4 Credit-Deposit Ratio
2012-13,2012,,77.1,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,3.5 Incremental Credit-Deposit Ratio
2011-12,2011,,46.7,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,3.5 Incremental Credit-Deposit Ratio
2012-13,2012,,27.4,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,3.5 Incremental Credit-Deposit Ratio
2013-14,2013,,43.0,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_Hist_001.xlsx,3.5 Incremental Credit-Deposit Ratio
1990-91,1990,,212.6,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0107.xls,Industrial Production (1)
2003-04,2003,,189.0,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0107.xls,Industrial Production (1)
2004-05,2004,,204.8,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0107.xls,Industrial Production (1)
2005-06,2005,,221.5,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0107.xls,Industrial Production (1)
1990-91,1990,,192541.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0107.xls,Aggregate deposits (5)
2003-04,2003,,1504416.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0107.xls,Aggregate deposits (5)
2004-05,2004,,1700198.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0107.xls,Aggregate deposits (5)
2005-06,2005,,2109049.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0107.xls,Aggregate deposits (5)
1990-91,1990,,116301.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0107.xls,Bank credit (5)
2003-04,2003,,840785.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0107.xls,Bank credit (5)
2004-05,2004,,1100428.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0107.xls,Bank credit (5)
2005-06,2005,,1507077.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0107.xls,Bank credit (5)
1990-91,1990,,265828.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0107.xls,(b)M3
2003-04,2003,,1988415.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0107.xls,(b)M3
2004-05,2004,,2230675.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0107.xls,(b)M3
2005-06,2005,,2729535.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0107.xls,(b)M3
1990-91,1990,,212.6,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0108.xls,Industrial Production (1)
2004-05,2004,,204.8,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0108.xls,Industrial Production (1)
2005-06,2005,,221.5,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0108.xls,Industrial Production (1)
2006-07,2006,,247.1,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0108.xls,Industrial Production (1)
1990-91,1990,,192541.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0108.xls,Aggregate Deposits (5)
2004-05,2004,,1700198.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0108.xls,Aggregate Deposits (5)
2005-06,2005,,2109049.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0108.xls,Aggregate Deposits (5)
2006-07,2006,,2608309.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0108.xls,Aggregate Deposits (5)
1990-91,1990,,116301.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0108.xls,Bank Credit (5)
2004-05,2004,,1100428.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0108.xls,Bank Credit (5)
2005-06,2005,,1507077.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0108.xls,Bank Credit (5)
2006-07,2006,,1928913.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0108.xls,Bank Credit (5)
1990-91,1990,,212.6,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0109.xls,Industrial Production (1)
2005-06,2005,,221.5,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0109.xls,Industrial Production (1)
2006-07,2006,,247.1,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0109.xls,Industrial Production (1)
2007-08,2007,,268.0,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0109.xls,Industrial Production (1)
1990-91,1990,,192541.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0109.xls,Aggregate Deposits (5)
2005-06,2005,,2109049.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0109.xls,Aggregate Deposits (5)
2006-07,2006,,2611933.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0109.xls,Aggregate Deposits (5)
2007-08,2007,,3196939.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0109.xls,Aggregate Deposits (5)
1990-91,1990,,116301.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0109.xls,Bank Credit (5)
2005-06,2005,,1507077.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0109.xls,Bank Credit (5)
2006-07,2006,,1931189.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0109.xls,Bank Credit (5)
2007-08,2007,,2361914.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0109.xls,Bank Credit (5)
1990-91,1990,,212.6,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0208.xls,Industrial Production (1)
2004-05,2004,,204.8,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS0208.xls,Industrial Production (1)
